111
1	0.150000
2	0.150000
3	0.050000
4	0.100000
5	0.050000
6	0.050000
7	0.050000
8	0.150000
9	0.100000
10	0.050000
11	0.100000
12	0.050000
13	0.050000
14	0.150000
15	0.050000
16	0.050000
17	0.050000
18	0.000000
19	0.150000
20	0.150000
21	0.150000
22	0.050000
23	0.150000
24	0.150000
25	0.150000
26	0.150000
27	0.150000
28	0.050000
29	0.150000
30	0.150000
31	0.150000
32	0.150000
33	0.300000
34	0.150000
35	0.150000
36	0.150000
37	0.450000
38	0.150000
39	0.050000
40	0.050000
41	0.350000
42	0.500000
43	0.150000
44	0.200000
45	0.350000
46	0.350000
47	0.050000
48	0.050000
49	0.050000
50	0.100000
51	0.050000
52	0.150000
53	0.150000
54	0.150000
55	0.150000
56	0.150000
57	0.150000
58	0.150000
59	0.100000
60	0.150000
61	0.150000
62	0.150000
63	0.100000
64	0.150000
65	0.150000
66	0.150000
67	0.150000
68	0.150000
69	0.050000
70	0.150000
71	0.150000
72	0.150000
73	0.150000
74	0.150000
75	0.150000
76	0.150000
77	0.250000
78	0.250000
79	0.250000
80	0.250000
81	0.250000
82	0.250000
83	0.100000
84	0.100000
85	0.150000
86	0.150000
87	0.150000
88	0.150000
89	0.150000
90	0.150000
91	0.150000
92	0.150000
93	0.100000
94	0.150000
95	0.050000
96	0.050000
97	0.050000
98	0.050000
99	0.050000
100	0.100000
101	0.100000
102	0.050000
103	0.150000
104	0.050000
105	0.150000
106	0.050000
107	0.050000
108	0.050000
109	0.100000
110	0.050000
192	0.050000
