111
1	0.250000
2	0.300000
3	0.200000
4	0.050000
5	0.900000
6	0.010000
7	0.010000
8	0.600000
9	0.900000
10	0.010000
11	0.900000
12	0.900000
13	0.900000
14	0.900000
15	0.900000
16	0.900000
17	0.900000
18	0.000000
19	0.300000
20	0.900000
21	0.300000
22	0.900000
23	0.250000
24	0.900000
25	0.900000
26	0.010000
27	0.200000
28	0.200000
29	0.200000
30	0.200000
31	0.200000
32	0.170000
33	0.250000
34	0.100000
35	0.900000
36	0.900000
37	0.900000
38	0.900000
39	0.900000
40	0.900000
41	0.900000
42	0.900000
43	0.900000
44	0.900000
45	0.900000
46	0.900000
47	0.900000
48	0.900000
49	0.900000
50	0.900000
51	0.900000
52	0.900000
53	0.900000
54	0.900000
55	0.900000
56	0.010000
57	0.050000
58	0.010000
59	0.220000
60	0.010000
61	0.300000
62	0.100000
63	0.220000
64	0.010000
65	0.400000
66	0.400000
67	0.300000
68	0.550000
69	1.100000
70	0.950000
71	0.400000
72	0.900000
73	0.950000
74	0.180000
75	0.010000
76	0.010000
77	0.950000
78	0.950000
79	0.950000
80	0.950000
81	0.950000
82	0.010000
83	0.950000
84	0.100000
85	0.250000
86	0.250000
87	0.250000
88	0.250000
89	0.250000
90	0.250000
91	0.250000
92	0.150000
93	0.050000
94	0.600000
95	0.010000
96	0.010000
97	0.010000
98	0.010000
99	0.200000
100	0.050000
101	0.050000
102	0.010000
103	0.200000
104	0.010000
105	0.010000
106	0.010000
107	0.010000
108	0.010000
109	0.090000
110	0.900000
192	0.900000
