111
1	87.000000
2	89.000000
3	84.000000
4	83.000000
5	79.000000
6	79.000000
7	83.000000
8	77.000000
9	84.000000
10	83.000000
11	84.000000
12	84.000000
13	84.000000
14	84.000000
15	84.000000
16	80.000000
17	80.000000
18	92.000000
19	87.000000
20	87.000000
21	87.000000
22	79.000000
23	87.000000
24	87.000000
25	79.000000
26	87.000000
27	84.000000
28	84.000000
29	84.000000
30	84.000000
31	84.000000
32	84.000000
33	84.000000
34	84.000000
35	79.000000
36	79.000000
37	79.000000
38	79.000000
39	79.000000
40	79.000000
41	79.000000
42	79.000000
43	79.000000
44	79.000000
45	79.000000
46	79.000000
47	79.000000
48	79.000000
49	79.000000
50	79.000000
51	79.000000
52	79.000000
53	79.000000
54	79.000000
55	79.000000
56	89.000000
57	89.000000
58	89.000000
59	87.000000
60	87.000000
61	87.000000
62	87.000000
63	87.000000
64	87.000000
65	84.000000
66	87.000000
67	87.000000
68	87.000000
69	87.000000
70	87.000000
71	87.000000
72	87.000000
73	87.000000
74	87.000000
75	87.000000
76	87.000000
77	85.000000
78	87.000000
79	87.000000
80	87.000000
81	87.000000
82	87.000000
83	87.000000
84	87.000000
85	87.000000
86	87.000000
87	87.000000
88	87.000000
89	87.000000
90	87.000000
91	87.000000
92	87.000000
93	83.000000
94	77.000000
95	83.000000
96	83.000000
97	83.000000
98	83.000000
99	84.000000
100	83.000000
101	83.000000
102	83.000000
103	84.000000
104	83.000000
105	89.000000
106	83.000000
107	80.000000
108	83.000000
109	83.000000
110	79.000000
192	84.000000
