111
1	0.010000
2	0.010000
3	0.020000
4	0.001900
5	0.020000
6	0.001500
7	0.001500
8	0.001500
9	0.010000
10	0.001500
11	0.010000
12	0.020000
13	0.020000
14	0.020000
15	0.010000
16	0.010000
17	0.010000
18	0.000000
19	0.010000
20	0.010000
21	0.020000
22	0.010000
23	0.010000
24	0.010000
25	0.020000
26	0.000000
27	0.020000
28	0.020000
29	0.020000
30	0.020000
31	0.020000
32	0.030000
33	0.010000
34	0.020000
35	0.020000
36	0.020000
37	0.020000
38	0.020000
39	0.010000
40	0.020000
41	0.050000
42	0.050000
43	0.050000
44	0.020000
45	0.020000
46	0.020000
47	0.010000
48	0.010000
49	0.010000
50	0.010000
51	0.010000
52	0.020000
53	0.060000
54	0.060000
55	0.060000
56	0.060000
57	0.040000
58	0.040000
59	0.030000
60	0.050000
61	0.050000
62	0.030000
63	0.040000
64	0.060000
65	0.040000
66	0.010000
67	0.010000
68	0.010000
69	0.010000
70	0.020000
71	0.009700
72	0.010000
73	0.020000
74	0.040000
75	0.030000
76	0.030000
77	0.060000
78	0.050000
79	0.020000
80	0.040000
81	0.010000
82	0.030000
83	0.050000
84	0.020000
85	0.020000
86	0.020000
87	0.010000
88	0.007100
89	0.010000
90	0.010000
91	0.010000
92	0.020000
93	0.001900
94	0.001500
95	0.001500
96	0.001500
97	0.001500
98	0.020000
99	0.020000
100	0.001900
101	0.001900
102	0.006400
103	0.020000
104	0.001500
105	0.060000
106	0.001500
107	0.001500
108	0.001500
109	0.001900
110	0.020000
192	0.020000
