111
1	0.200000
2	0.200000
3	0.030000
4	0.001000
5	0.003000
6	0.001000
7	0.001000
8	0.001000
9	0.003000
10	0.001000
11	0.003000
12	0.003000
13	0.003000
14	0.003000
15	0.003000
16	0.003000
17	0.003000
18	0.000000
19	0.200000
20	0.200000
21	0.200000
22	0.003000
23	0.200000
24	0.200000
25	0.200000
26	0.001000
27	0.030000
28	0.030000
29	0.030000
30	0.030000
31	0.010000
32	0.030000
33	0.030000
34	0.200000
35	0.003000
36	0.003000
37	0.003000
38	0.003000
39	0.003000
40	0.003000
41	0.003000
42	0.003000
43	0.003000
44	0.030000
45	0.030000
46	0.030000
47	0.003000
48	0.003000
49	0.003000
50	0.003000
51	0.003000
52	0.010000
53	0.003000
54	0.003000
55	0.003000
56	0.200000
57	0.030000
58	0.200000
59	0.200000
60	0.200000
61	0.200000
62	0.010000
63	0.200000
64	0.200000
65	0.200000
66	0.200000
67	0.200000
68	0.200000
69	0.200000
70	0.200000
71	0.050000
72	0.200000
73	0.200000
74	0.200000
75	0.200000
76	0.200000
77	0.200000
78	0.200000
79	0.200000
80	0.200000
81	0.200000
82	0.010000
83	0.200000
84	0.200000
85	0.030000
86	0.030000
87	0.030000
88	0.030000
89	0.030000
90	0.030000
91	0.030000
92	0.030000
93	0.001000
94	0.001000
95	0.001000
96	0.001000
97	0.001000
98	0.100000
99	0.030000
100	0.001000
101	0.001000
102	0.001000
103	0.030000
104	0.001000
105	0.200000
106	0.001000
107	0.001000
108	0.001000
109	0.001000
110	0.003000
192	0.003000
