111
1	2.000000
2	2.000000
3	1.300000
4	2.000000
5	2.000000
6	3.500000
7	3.500000
8	3.500000
9	2.200000
10	3.500000
11	2.200000
12	2.000000
13	2.000000
14	2.000000
15	2.000000
16	2.000000
17	2.000000
18	0.000000
19	2.000000
20	2.000000
21	2.000000
22	2.000000
23	2.000000
24	2.000000
25	2.000000
26	2.000000
27	2.000000
28	1.300000
29	2.000000
30	1.800000
31	1.300000
32	2.000000
33	0.900000
34	2.000000
35	2.000000
36	2.000000
37	1.300000
38	2.000000
39	1.400000
40	2.000000
41	1.300000
42	1.300000
43	2.000000
44	1.300000
45	1.300000
46	1.300000
47	1.400000
48	2.000000
49	2.000000
50	2.200000
51	2.000000
52	3.000000
53	2.400000
54	1.500000
55	2.000000
56	1.700000
57	2.000000
58	2.000000
59	2.000000
60	1.200000
61	2.000000
62	1.200000
63	1.200000
64	2.000000
65	1.500000
66	2.500000
67	2.500000
68	2.000000
69	2.000000
70	0.600000
71	2.000000
72	1.200000
73	0.600000
74	2.000000
75	0.900000
76	1.400000
77	2.000000
78	0.600000
79	0.600000
80	0.600000
81	0.600000
82	0.600000
83	0.600000
84	1.200000
85	1.200000
86	1.200000
87	1.200000
88	1.200000
89	2.000000
90	1.200000
91	0.600000
92	2.000000
93	2.000000
94	3.500000
95	3.500000
96	3.500000
97	3.500000
98	2.000000
99	1.300000
100	2.000000
101	2.000000
102	3.500000
103	2.000000
104	2.000000
105	1.700000
106	3.500000
107	3.500000
108	3.500000
109	2.000000
110	2.000000
192	2.000000
