111
1	4.000000
2	4.000000
3	5.000000
4	7.000000
5	6.000000
6	7.000000
7	7.000000
8	7.000000
9	6.000000
10	7.000000
11	6.000000
12	6.000000
13	6.000000
14	6.000000
15	6.000000
16	6.000000
17	6.000000
18	6.000000
19	4.000000
20	4.000000
21	4.000000
22	6.000000
23	4.000000
24	4.000000
25	6.000000
26	6.000000
27	5.000000
28	5.000000
29	5.000000
30	5.000000
31	5.000000
32	5.000000
33	4.000000
34	4.000000
35	6.000000
36	6.000000
37	6.000000
38	6.000000
39	6.000000
40	6.000000
41	6.000000
42	6.000000
43	6.000000
44	5.000000
45	6.000000
46	6.000000
47	6.000000
48	6.000000
49	6.000000
50	6.000000
51	6.000000
52	3.000000
53	3.000000
54	2.000000
55	3.000000
56	1.000000
57	1.000000
58	1.000000
59	1.000000
60	1.000000
61	1.000000
62	2.000000
63	2.000000
64	1.000000
65	5.000000
66	4.000000
67	4.000000
68	4.000000
69	4.000000
70	5.000000
71	4.000000
72	5.000000
73	5.000000
74	4.000000
75	4.000000
76	4.000000
77	6.000000
78	5.000000
79	6.000000
80	5.000000
81	6.000000
82	5.000000
83	5.000000
84	1.000000
85	4.000000
86	4.000000
87	4.000000
88	4.000000
89	4.000000
90	4.000000
91	6.000000
92	4.000000
93	7.000000
94	7.000000
95	7.000000
96	7.000000
97	7.000000
98	7.000000
99	5.000000
100	7.000000
101	7.000000
102	7.000000
103	5.000000
104	7.000000
105	1.000000
106	7.000000
107	7.000000
108	7.000000
109	7.000000
110	6.000000
192	6.000000
